protein	protein	Sample1_01	Sample1_02	Sample1_03	Sample2_01	Sample2_02	Sample2_03	Sample1	Sample2	protein-log2	Sample1_01-log2	Sample1_02-log2	Sample1_03-log2	Sample2_01-log2	Sample2_02-log2	Sample2_03-log2	Sample1-log2	Sample2-log2	p	p threshold	Significant	ratio	sum	log2_sum	log2_ratio
NP_001258029	243032	17	23	19	11	21	23	19.666666666666668	18.333333333333332	17.89078676029183	4.08746284125034	4.523561956057013	4.247927513443585	3.4594316186372978	4.392317422778761	4.523561956057013	4.2976805486406855	4.196397212803504	0.6761215925314805	0.007207598371777477	False	0.9322033898305083	38.0	5.247927513443585	-0.1012833358371819
NP_795361	184442	5	8	19	7	8	8	10.666666666666666	7.666666666666667	17.492807689272603	2.321928094887362	3.0	4.247927513443585	2.807354922057604	3.0	3.0	3.415037499278844	2.938599455335857	0.6775294687870231	0.0072103120759837176	False	0.7187500000000001	18.333333333333332	4.196397212803504	-0.47643804394298694
NP_057706	111156	1	1	4	1	1	2	2.0	1.3333333333333333	16.762226298974625	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.4150374992788437	0.6778688286992494	0.00721302578018996	False	0.6666666666666666	3.333333333333333	1.736965594166206	-0.5849625007211563
NP_001035252	11097	3	4	2	4	2	2	3.0	2.6666666666666665	13.437882085845153	1.5849625007211563	2.0	1.0	2.0	1.0	1.0	1.5849625007211563	1.4150374992788437	0.6818136160638955	0.007215739484396201	False	0.8888888888888888	5.666666666666666	2.5025003405291835	-0.16992500144231246
NP_001035251	11093	3	4	2	4	2	2	3.0	2.6666666666666665	13.437361961444424	1.5849625007211563	2.0	1.0	2.0	1.0	1.0	1.5849625007211563	1.4150374992788437	0.6818136160638955	0.007218453188602442	False	0.8888888888888888	5.666666666666666	2.5025003405291835	-0.16992500144231246
NP_057671	592179	110	98	91	94	107	107	99.66666666666667	102.66666666666667	19.175673804646564	6.78135971352466	6.614709844115209	6.507794640198696	6.554588851677638	6.7414669864011465	6.7414669864011465	6.63903917347695	6.681824039973746	0.6821379800442047	0.007221166892808684	False	1.0301003344481605	202.33333333333334	7.660590205534525	0.0427848664967963
NP_001616	479189	60	88	56	59	50	78	68.0	62.333333333333336	18.870235265227127	5.906890595608519	6.459431618637298	5.807354922057605	5.882643049361842	5.643856189774724	6.285402218862249	6.08746284125034	5.96193195916648	0.6847227941106362	0.007223880597014926	False	0.9166666666666667	130.33333333333334	7.026062296586196	-0.12553088208385882
NP_001147162	17921	3	3	7	6	2	3	4.333333333333333	3.6666666666666665	14.12936352223451	1.5849625007211563	1.5849625007211563	2.807354922057604	2.584962500721156	1.0	1.5849625007211563	2.115477217419936	1.8744691179161412	0.6850155058663319	0.007226594301221166	False	0.8461538461538461	8.0	3.0	-0.24100809950379493
NP_001147024	17893	3	3	7	6	2	3	4.333333333333333	3.6666666666666665	14.12710767427699	1.5849625007211563	1.5849625007211563	2.807354922057604	2.584962500721156	1.0	1.5849625007211563	2.115477217419936	1.8744691179161412	0.6850155058663319	0.007229308005427409	False	0.8461538461538461	8.0	3.0	-0.24100809950379493
NP_009011	194247	64	69	23	43	57	68	52.0	56.0	17.56753279189325	6.0	6.10852445677817	4.523561956057013	5.426264754702098	5.832890014164742	6.08746284125034	5.700439718141093	5.807354922057605	0.6853229122670272	0.00723202170963365	False	1.0769230769230769	108.0	6.754887502163469	0.1069152039165119
NP_115285	83343	4	3	1	1	2	3	2.6666666666666665	2.0	16.34677341152206	2.0	1.5849625007211563	0.0	0.0	1.0	1.5849625007211563	1.4150374992788437	1.0	0.6855793195142565	0.007234735413839891	False	0.75	4.666666666666666	2.222392421336448	-0.4150374992788438
NP_002428	76930	8	2	8	8	6	5	6.0	6.333333333333333	16.231258687894197	3.0	1.0	3.0	3.0	2.584962500721156	2.321928094887362	2.584962500721156	2.662965012722429	0.6861435774329204	0.007237449118046134	False	1.0555555555555556	12.333333333333332	3.6244908649077936	0.07800251200127317
NP_001271	182718	59	43	55	46	50	53	52.333333333333336	49.666666666666664	17.479259238843284	5.882643049361842	5.426264754702098	5.78135971352466	5.523561956057013	5.643856189774724	5.7279204545632	5.709658248170471	5.634206019741005	0.6882664090438307	0.007240162822252374	False	0.949044585987261	102.0	6.672425341971495	-0.0754522284294656
NP_006861	768558	243	224	184	183	223	215	217.0	207.0	19.551794612888884	7.924812503605781	7.807354922057604	7.523561956057013	7.515699838284044	7.800899899920305	7.74819284958946	7.7615512324444795	7.693486957499325	0.6890432193060054	0.007242876526458616	False	0.9539170506912442	424.0	8.727920454563199	-0.06806427494515412
NP_001257826	28351	11	8	9	10	9	10	9.333333333333334	9.666666666666666	14.791112002533431	3.4594316186372978	3.0	3.1699250014423126	3.3219280948873626	3.1699250014423126	3.3219280948873626	3.222392421336448	3.273018494406416	0.6901576645258072	0.0072455902306648575	False	1.0357142857142856	19.0	4.247927513443585	0.05062607306996783
XP_003960312	196106	7	1	1	1	4	5	3.0	3.3333333333333335	17.58127415090427	2.807354922057604	0.0	0.0	0.0	2.0	2.321928094887362	1.5849625007211563	1.7369655941662063	0.6918985478054542	0.007248303934871099	False	1.1111111111111112	6.333333333333334	2.6629650127224296	0.15200309344505006
NP_001009931	16502	7	1	1	1	4	5	3.0	3.3333333333333335	14.010353265549254	2.807354922057604	0.0	0.0	0.0	2.0	2.321928094887362	1.5849625007211563	1.7369655941662063	0.6918985478054542	0.00725101763907734	False	1.1111111111111112	6.333333333333334	2.6629650127224296	0.15200309344505006
NP_004844	235584	5	12	4	7	6	9	7.0	7.333333333333333	17.84588203438406	2.321928094887362	3.5849625007211565	2.0	2.807354922057604	2.584962500721156	3.1699250014423126	2.807354922057604	2.8744691179161412	0.6920561716504813	0.007253731343283582	False	1.0476190476190477	14.333333333333332	3.841302253980942	0.06711419585853705
NP_001907	578754	39	71	36	38	42	47	48.666666666666664	42.333333333333336	19.142590733885662	5.285402218862249	6.149747119504682	5.169925001442312	5.247927513443585	5.392317422778761	5.554588851677638	5.6048620581588615	5.40372218605101	0.6925642556980587	0.007256445047489824	False	0.8698630136986303	91.0	6.507794640198696	-0.20113987210785111
NP_665807	354713	43	37	32	56	32	36	37.333333333333336	41.333333333333336	18.436292679510725	5.426264754702098	5.20945336562895	5.0	5.807354922057605	5.0	5.169925001442312	5.2223924213364485	5.369233809665719	0.6999302655978759	0.007259158751696065	False	1.1071428571428572	78.66666666666667	6.2976805486406855	0.14684138832927118
NP_002877	168064	18	18	16	19	18	13	17.333333333333332	16.666666666666668	17.358651200892886	4.169925001442312	4.169925001442312	4.0	4.247927513443585	4.169925001442312	3.700439718141092	4.115477217419936	4.058893689053568	0.7028049860857013	0.007261872455902307	False	0.9615384615384617	34.0	5.08746284125034	-0.056583528366367264
NP_001653	200864	48	47	37	43	47	36	44.0	42.0	17.61585949358308	5.584962500721157	5.554588851677638	5.20945336562895	5.426264754702098	5.554588851677638	5.169925001442312	5.459431618637297	5.392317422778761	0.7096032717840925	0.007264586160108548	False	0.9545454545454546	86.0	6.426264754702098	-0.06711419585853691
XP_003960692	147285	6	5	7	7	3	7	6.0	5.666666666666667	17.16825098337444	2.584962500721156	2.321928094887362	2.807354922057604	2.807354922057604	1.5849625007211563	2.807354922057604	2.584962500721156	2.5025003405291835	0.710941760210177	0.00726729986431479	False	0.9444444444444445	11.666666666666668	3.5443205162238103	-0.08246216019197282
NP_000260	1701	15	26	12	11	17	18	17.666666666666668	15.333333333333334	10.732167425663386	3.9068905956085187	4.700439718141093	3.5849625007211565	3.4594316186372978	4.08746284125034	4.169925001442312	4.142957953842044	3.938599455335857	0.7123363796101538	0.007270013568521031	False	0.8679245283018868	33.0	5.044394119358453	-0.2043584985061863
NP_937818	141003	15	26	12	11	17	18	17.666666666666668	15.333333333333334	17.105366332373503	3.9068905956085187	4.700439718141093	3.5849625007211565	3.4594316186372978	4.08746284125034	4.169925001442312	4.142957953842044	3.938599455335857	0.7123363796101538	0.007272727272727273	False	0.8679245283018868	33.0	5.044394119358453	-0.2043584985061863
NP_001118228	7056	4	6	3	4	6	4	4.333333333333333	4.666666666666667	12.78463484555752	2.0	2.584962500721156	1.5849625007211563	2.0	2.584962500721156	2.0	2.115477217419936	2.222392421336448	0.712434988784552	0.007275440976933515	False	1.076923076923077	9.0	3.1699250014423126	0.10691520391651219
NP_690040	179418	35	40	24	26	32	33	33.0	30.333333333333332	17.452965109443458	5.129283016944966	5.321928094887363	4.584962500721157	4.700439718141093	5.0	5.044394119358453	5.044394119358453	4.92283213947754	0.7128166752093832	0.007278154681139756	False	0.9191919191919191	63.33333333333333	5.984893107609792	-0.12156197988091348
NP_620149	745093	24	35	23	24	27	37	27.333333333333332	29.333333333333332	19.507060983588914	4.584962500721157	5.129283016944966	4.523561956057013	4.584962500721157	4.754887502163469	5.20945336562895	4.772589503896928	4.874469117916141	0.7181284911425359	0.0072808683853459975	False	1.0731707317073171	56.666666666666664	5.824428435416546	0.10187961401921365
NP_054769	102270	9	8	14	6	16	7	10.333333333333334	9.666666666666666	16.642023479748467	3.1699250014423126	3.0	3.8073549220576037	2.584962500721156	4.0	2.807354922057604	3.3692338096657193	3.273018494406416	0.718224807745635	0.007283582089552239	False	0.9354838709677418	20.0	4.321928094887363	-0.09621531525930334
NP_005197	378693	17	32	21	18	18	27	23.333333333333332	21.0	18.530669228221537	4.08746284125034	5.0	4.392317422778761	4.169925001442312	4.169925001442312	4.754887502163469	4.54432051622381	4.392317422778761	0.7184292212501457	0.007286295793758481	False	0.9	44.33333333333333	5.470319934780034	-0.15200309344504997
NP_056455	247927	5	7	5	7	3	6	5.666666666666667	5.333333333333333	17.919555868269637	2.321928094887362	2.807354922057604	2.321928094887362	2.807354922057604	1.5849625007211563	2.584962500721156	2.5025003405291835	2.415037499278844	0.719147878636785	0.0072890094979647215	False	0.9411764705882352	11.0	3.4594316186372978	-0.0874628412503396
NP_003084	150761	30	33	27	25	30	32	30.0	29.0	17.201903744001548	4.906890595608519	5.044394119358453	4.754887502163469	4.643856189774724	4.906890595608519	5.0	4.906890595608519	4.857980995127573	0.7216630261838786	0.007291723202170964	False	0.9666666666666667	59.0	5.882643049361842	-0.0489096004809464
NP_000990	14865	75	78	64	53	86	69	72.33333333333333	69.33333333333333	13.859631842795007	6.22881869049588	6.285402218862249	6.0	5.7279204545632	6.426264754702098	6.10852445677817	6.1765887317233235	6.115477217419936	0.7224188817308492	0.007294436906377205	False	0.9585253456221198	141.66666666666666	7.146356530303908	-0.06111151430338722
XP_003119000	48785	4	3	3	5	3	3	3.3333333333333335	3.6666666666666665	15.574150007825725	2.0	1.5849625007211563	1.5849625007211563	2.321928094887362	1.5849625007211563	1.5849625007211563	1.7369655941662063	1.8744691179161412	0.7228350322126305	0.007297150610583446	False	1.0999999999999999	7.0	2.807354922057604	0.13750352374993474
NP_001166983	82900	24	32	24	26	26	31	26.666666666666668	27.666666666666668	16.339084481270476	4.584962500721157	5.0	4.584962500721157	4.700439718141093	4.700439718141093	4.954196310386876	4.7369655941662066	4.7900769306257684	0.7228462313330506	0.007299864314789689	False	1.0375	54.333333333333336	5.763765653509922	0.053111336459562536
NP_573566	1258615	17	26	15	19	18	24	19.333333333333332	20.333333333333332	20.263405611289777	4.08746284125034	4.700439718141093	3.9068905956085187	4.247927513443585	4.169925001442312	4.584962500721157	4.273018494406416	4.34577483684173	0.7248261896929719	0.0073025780189959295	False	1.0517241379310345	39.666666666666664	5.309855262586788	0.07275634243531415
NP_001186363	92692	23	15	16	24	19	15	18.0	19.333333333333332	16.500157208601188	4.523561956057013	3.9068905956085187	4.0	4.584962500721157	4.247927513443585	3.9068905956085187	4.169925001442312	4.273018494406416	0.7259268933795694	0.007305291723202171	False	1.074074074074074	37.33333333333333	5.222392421336448	0.10309349296410343
NP_003520	255597	16	22	10	22	24	10	16.0	18.666666666666668	17.96351137758196	4.0	4.459431618637297	3.3219280948873626	4.459431618637297	4.584962500721157	3.3219280948873626	4.0	4.2223924213364485	0.7267794240690257	0.007308005427408413	False	1.1666666666666667	34.66666666666667	5.115477217419936	0.22239242133644802
NP_733935	90687	9	6	8	7	8	9	7.666666666666667	8.0	16.46860813449579	3.1699250014423126	2.584962500721156	3.0	2.807354922057604	3.0	3.1699250014423126	2.938599455335857	3.0	0.7332981848951979	0.007310719131614654	False	1.0434782608695652	15.666666666666668	3.969626350956481	0.061400544664143276
XP_003960691	392716	29	23	15	15	31	30	22.333333333333332	25.333333333333332	18.5831268517903	4.857980995127573	4.523561956057013	3.9068905956085187	3.9068905956085187	4.954196310386876	4.906890595608519	4.481126689736616	4.66296501272243	0.7351678056833575	0.007313432835820895	False	1.1343283582089552	47.666666666666664	5.574908836057233	0.181838322985813
NP_053583	33999	2	4	2	2	3	2	2.6666666666666665	2.3333333333333335	15.053204693081327	1.0	2.0	1.0	1.0	1.5849625007211563	1.0	1.4150374992788437	1.222392421336448	0.7382652417622597	0.0073161465400271375	False	0.8750000000000001	5.0	2.321928094887362	-0.19264507794239571
NP_001127836	53452	3	4	4	2	6	6	3.6666666666666665	4.666666666666667	15.705956309461543	1.5849625007211563	2.0	2.0	1.0	2.584962500721156	2.584962500721156	1.8744691179161412	2.222392421336448	0.7391069001032826	0.007318860244233378	False	1.272727272727273	8.333333333333334	3.0588936890535687	0.3479233034203071
NP_002366	133882	3	4	4	2	6	6	3.6666666666666665	4.666666666666667	17.03060248247507	1.5849625007211563	2.0	2.0	1.0	2.584962500721156	2.584962500721156	1.8744691179161412	2.222392421336448	0.7391069001032826	0.00732157394843962	False	1.272727272727273	8.333333333333334	3.0588936890535687	0.3479233034203071
NP_000091	1742	92	78	104	81	112	94	91.33333333333333	95.66666666666667	10.766528908598865	6.523561956057013	6.285402218862249	6.700439718141092	6.339850002884625	6.807354922057604	6.554588851677638	6.51306958223937	6.579944425954531	0.7408142651266179	0.007324287652645862	False	1.0474452554744527	187.0	7.546894459887637	0.06687484371516124
NP_001070867	18006	12	5	7	7	10	8	8.0	8.333333333333334	14.136190104319445	3.5849625007211565	2.321928094887362	2.807354922057604	2.807354922057604	3.3219280948873626	3.0	3.0	3.0588936890535687	0.7452263122917067	0.007327001356852103	False	1.0416666666666667	16.333333333333336	4.029747343394052	0.05889368905356862
NP_001009	89727	110	103	109	103	119	106	107.33333333333333	109.33333333333333	16.453254555383214	6.78135971352466	6.6865005271832185	6.768184324776926	6.6865005271832185	6.894817763307944	6.727920454563199	6.745954377393461	6.772589503896928	0.7458392008912309	0.007329715061058345	False	1.0186335403726707	216.66666666666666	7.75933340719466	0.026635126503466607
NP_002047	253151	9	6	5	6	10	3	6.666666666666667	6.333333333333333	17.949638657646382	3.1699250014423126	2.584962500721156	2.321928094887362	2.584962500721156	3.3219280948873626	1.5849625007211563	2.736965594166206	2.662965012722429	0.7462269450125073	0.007332428765264586	False	0.95	13.0	3.700439718141092	-0.07400058144377693
NP_001231639	179273	9	6	5	6	10	3	6.666666666666667	6.333333333333333	17.451798697170364	3.1699250014423126	2.584962500721156	2.321928094887362	2.584962500721156	3.3219280948873626	1.5849625007211563	2.736965594166206	2.662965012722429	0.7462269450125073	0.007335142469470828	False	0.95	13.0	3.700439718141092	-0.07400058144377693
NP_001263248	131634	8	13	8	5	7	16	9.666666666666666	9.333333333333334	17.006172648130214	3.0	3.700439718141092	3.0	2.321928094887362	2.807354922057604	4.0	3.273018494406416	3.222392421336448	0.7468922230721153	0.007337856173677069	False	0.9655172413793105	19.0	4.247927513443585	-0.05062607306996778
NP_001230808	89066	11	7	6	7	10	5	8.0	7.333333333333333	16.44258718287163	3.4594316186372978	2.807354922057604	2.584962500721156	2.807354922057604	3.3219280948873626	2.321928094887362	3.0	2.8744691179161412	0.7494133390535341	0.007340569877883311	False	0.9166666666666666	15.333333333333332	3.9385994553358565	-0.12553088208385899
NP_004584	180458	11	7	6	7	10	5	8.0	7.333333333333333	17.461303576134107	3.4594316186372978	2.807354922057604	2.584962500721156	2.807354922057604	3.3219280948873626	2.321928094887362	3.0	2.8744691179161412	0.7494133390535341	0.007343283582089553	False	0.9166666666666666	15.333333333333332	3.9385994553358565	-0.12553088208385899
NP_074036	120396	2	5	5	3	4	3	4.0	3.3333333333333335	16.877427935670426	1.0	2.321928094887362	2.321928094887362	1.5849625007211563	2.0	1.5849625007211563	2.0	1.7369655941662063	0.7495274547644208	0.0073459972862957934	False	0.8333333333333334	7.333333333333334	2.8744691179161412	-0.2630344058337938
