protein	Sample1_01	Sample1_02	Sample1_03	Sample2_01	Sample2_02	Sample2_03	Sample1	Sample2	Sample1_01-log2	Sample1_02-log2	Sample1_03-log2	Sample2_01-log2	Sample2_02-log2	Sample2_03-log2	Sample1-log2	Sample2-log2	ratio	sum	log2_sum	log2_ratio
NP_115857	0	0	0	4	9	7	0.0	4.0	-inf	-inf	-inf	2.0	3.1699250014423126	2.807354922057604		2.0	1024.0	4.0	2.0	10.0
NP_115861	9	9	8	24	22	20	9.0	24.0	3.1699250014423126	3.1699250014423126	3.0	4.584962500721157	4.459431618637297	4.321928094887363	3.1699250014423126	4.584962500721157	2.6666666666666665	33.0	5.044394119358453	1.4150374992788437
NP_115865	18	20	16	33	37	27	18.0	33.0	4.169925001442312	4.321928094887363	4.0	5.044394119358453	5.20945336562895	4.754887502163469	4.169925001442312	5.044394119358453	1.8333333333333333	51.0	5.672425341971496	0.874469117916141
NP_115866	22	21	34	38	24	28	22.0	38.0	4.459431618637297	4.392317422778761	5.08746284125034	5.247927513443585	4.584962500721157	4.807354922057604	4.459431618637297	5.247927513443585	1.7272727272727273	60.0	5.906890595608519	0.7884958948062882
NP_115875	20	23	19	23	25	14	20.0	23.0	4.321928094887363	4.523561956057013	4.247927513443585	4.523561956057013	4.643856189774724	3.8073549220576037	4.321928094887363	4.523561956057013	1.15	43.0	5.426264754702098	0.20163386116965043
NP_115879	7	7	8	22	19	21	7.0	22.0	2.807354922057604	2.807354922057604	3.0	4.459431618637297	4.247927513443585	4.392317422778761	2.807354922057604	4.459431618637297	3.142857142857143	29.0	4.857980995127573	1.6520766965796934
NP_115881	4	0	6	8	7	3	4.0	8.0	2.0	-inf	2.584962500721156	3.0	2.807354922057604	1.5849625007211563	2.0	3.0	2.0	12.0	3.5849625007211565	1.0
NP_115963	5	1	6	15	15	17	5.0	15.0	2.321928094887362	0.0	2.584962500721156	3.9068905956085187	3.9068905956085187	4.08746284125034	2.321928094887362	3.9068905956085187	3.0	20.0	4.321928094887363	1.5849625007211563
NP_115982	19	14	31	123	108	104	19.0	123.0	4.247927513443585	3.8073549220576037	4.954196310386876	6.94251450533924	6.754887502163469	6.700439718141092	4.247927513443585	6.94251450533924	6.473684210526316	142.0	7.149747119504682	2.6945869918956546
NP_115990	0	1	3	23	21	17	0.0	23.0	-inf	0.0	1.5849625007211563	4.523561956057013	4.392317422778761	4.08746284125034		4.523561956057013	1024.0	23.0	4.523561956057013	10.0
NP_116000	4	3	1	1	0	0	4.0	1.0	2.0	1.5849625007211563	0.0	0.0	-inf	-inf	2.0	0.0	0.25	5.0	2.321928094887362	-2.0
NP_116019	4	3	5	0	0	1	4.0	0.0	2.0	1.5849625007211563	2.321928094887362	-inf	-inf	0.0	2.0		0.0009765625	4.0	2.0	-10.0
NP_116023	0	4	3	14	3	3	0.0	14.0	-inf	2.0	1.5849625007211563	3.8073549220576037	1.5849625007211563	1.5849625007211563		3.8073549220576037	1024.0	14.0	3.8073549220576037	10.0
NP_116093	27	10	21	6	14	13	27.0	6.0	4.754887502163469	3.3219280948873626	4.392317422778761	2.584962500721156	3.8073549220576037	3.700439718141092	4.754887502163469	2.584962500721156	0.2222222222222222	33.0	5.044394119358453	-2.1699250014423126
NP_116098	2	2	2	4	2	3	2.0	4.0	1.0	1.0	1.0	2.0	1.0	1.5849625007211563	1.0	2.0	2.0	6.0	2.584962500721156	1.0
NP_116120	45	58	52	77	94	74	45.0	77.0	5.491853096329675	5.857980995127572	5.700439718141093	6.266786540694902	6.554588851677638	6.209453365628951	5.491853096329675	6.266786540694902	1.711111111111111	122.0	6.930737337562887	0.7749334443652266
NP_116126	6	7	3	5	1	1	6.0	5.0	2.584962500721156	2.807354922057604	1.5849625007211563	2.321928094887362	0.0	0.0	2.584962500721156	2.321928094887362	0.8333333333333334	11.0	3.4594316186372978	-0.2630344058337938
NP_116129	3	2	2	9	4	6	3.0	9.0	1.5849625007211563	1.0	1.0	3.1699250014423126	2.0	2.584962500721156	1.5849625007211563	3.1699250014423126	3.0	12.0	3.5849625007211565	1.5849625007211563
NP_116130	11	11	9	7	7	9	11.0	7.0	3.4594316186372978	3.4594316186372978	3.1699250014423126	2.807354922057604	2.807354922057604	3.1699250014423126	3.4594316186372978	2.807354922057604	0.6363636363636364	18.0	4.169925001442312	-0.6520766965796932
NP_116136	19	16	6	21	35	32	19.0	21.0	4.247927513443585	4.0	2.584962500721156	4.392317422778761	5.129283016944966	5.0	4.247927513443585	4.392317422778761	1.105263157894737	40.0	5.321928094887363	0.14438990933517493
NP_116139	36	34	29	48	58	60	36.0	48.0	5.169925001442312	5.08746284125034	4.857980995127573	5.584962500721157	5.857980995127572	5.906890595608519	5.169925001442312	5.584962500721157	1.3333333333333333	84.0	6.39231742277876	0.4150374992788437
NP_116147	18	25	17	60	39	30	18.0	60.0	4.169925001442312	4.643856189774724	4.08746284125034	5.906890595608519	5.285402218862249	4.906890595608519	4.169925001442312	5.906890595608519	3.3333333333333335	78.0	6.285402218862249	1.7369655941662063
NP_116172	0	9	4	21	23	24	0.0	21.0	-inf	3.1699250014423126	2.0	4.392317422778761	4.523561956057013	4.584962500721157		4.392317422778761	1024.0	21.0	4.392317422778761	10.0
NP_116189	4	5	3	0	0	0	4.0	0.0	2.0	2.321928094887362	1.5849625007211563	-inf	-inf	-inf	2.0		0.0009765625	4.0	2.0	-10.0
NP_116211	19	17	19	53	45	49	19.0	53.0	4.247927513443585	4.08746284125034	4.247927513443585	5.7279204545632	5.491853096329675	5.614709844115208	4.247927513443585	5.7279204545632	2.789473684210526	72.0	6.169925001442312	1.4799929411196135
NP_116235	2	1	3	4	2	8	2.0	4.0	1.0	0.0	1.5849625007211563	2.0	1.0	3.0	1.0	2.0	2.0	6.0	2.584962500721156	1.0
NP_116573	0	0	1	2	6	4	0.0	2.0	-inf	-inf	0.0	1.0	2.584962500721156	2.0		1.0	1024.0	2.0	1.0	10.0
NP_116581	6	5	7	6	7	6	6.0	6.0	2.584962500721156	2.321928094887362	2.807354922057604	2.584962500721156	2.807354922057604	2.584962500721156	2.584962500721156	2.584962500721156	1.0	12.0	3.5849625007211565	0.0
NP_127492	34	32	40	2	0	5	34.0	2.0	5.08746284125034	5.0	5.321928094887363	1.0	-inf	2.321928094887362	5.08746284125034	1.0	0.058823529411764705	36.0	5.169925001442312	-4.08746284125034
NP_127493	34	32	40	2	0	5	34.0	2.0	5.08746284125034	5.0	5.321928094887363	1.0	-inf	2.321928094887362	5.08746284125034	1.0	0.058823529411764705	36.0	5.169925001442312	-4.08746284125034
NP_127494	34	32	40	2	0	5	34.0	2.0	5.08746284125034	5.0	5.321928094887363	1.0	-inf	2.321928094887362	5.08746284125034	1.0	0.058823529411764705	36.0	5.169925001442312	-4.08746284125034
NP_148982	66	58	87	60	72	68	66.0	60.0	6.044394119358453	5.857980995127572	6.442943495848729	5.906890595608519	6.169925001442312	6.08746284125034	6.044394119358453	5.906890595608519	0.9090909090909091	126.0	6.977279923499917	-0.13750352374993496
NP_149073	1	14	3	0	0	1	1.0	0.0	0.0	3.8073549220576037	1.5849625007211563	-inf	-inf	0.0	0.0		0.0009765625	1.0	0.0	-10.0
NP_149101	1	0	0	1	1	2	1.0	1.0	0.0	-inf	-inf	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0
NP_149129	3	6	7	0	0	2	3.0	0.0	1.5849625007211563	2.584962500721156	2.807354922057604	-inf	-inf	1.0	1.5849625007211563		0.0009765625	3.0	1.5849625007211563	-10.0
NP_149130	3	6	7	0	0	1	3.0	0.0	1.5849625007211563	2.584962500721156	2.807354922057604	-inf	-inf	0.0	1.5849625007211563		0.0009765625	3.0	1.5849625007211563	-10.0
NP_149131	3	6	7	0	0	1	3.0	0.0	1.5849625007211563	2.584962500721156	2.807354922057604	-inf	-inf	0.0	1.5849625007211563		0.0009765625	3.0	1.5849625007211563	-10.0
NP_149347	3	6	7	0	0	1	3.0	0.0	1.5849625007211563	2.584962500721156	2.807354922057604	-inf	-inf	0.0	1.5849625007211563		0.0009765625	3.0	1.5849625007211563	-10.0
NP_149351	41	40	34	30	30	25	41.0	30.0	5.357552004618084	5.321928094887363	5.08746284125034	4.906890595608519	4.906890595608519	4.643856189774724	5.357552004618084	4.906890595608519	0.7317073170731707	71.0	6.149747119504682	-0.4506614090095652
NP_150091	3	6	4	0	0	0	3.0	0.0	1.5849625007211563	2.584962500721156	2.0	-inf	-inf	-inf	1.5849625007211563		0.0009765625	3.0	1.5849625007211563	-10.0
NP_150281	7	5	3	0	0	0	7.0	0.0	2.807354922057604	2.321928094887362	1.5849625007211563	-inf	-inf	-inf	2.807354922057604		0.0009765625	7.0	2.807354922057604	-10.0
NP_150596	5	2	2	0	2	3	5.0	0.0	2.321928094887362	1.0	1.0	-inf	1.0	1.5849625007211563	2.321928094887362		0.0009765625	5.0	2.321928094887362	-10.0
NP_150597	3	3	17	29	40	42	3.0	29.0	1.5849625007211563	1.5849625007211563	4.08746284125034	4.857980995127573	5.321928094887363	5.392317422778761	1.5849625007211563	4.857980995127573	9.666666666666666	32.0	5.0	3.273018494406416
NP_150638	0	0	0	8	5	4	0.0	8.0	-inf	-inf	-inf	3.0	2.321928094887362	2.0		3.0	1024.0	8.0	3.0	10.0
NP_150644	36	79	37	14	7	25	36.0	14.0	5.169925001442312	6.303780748177103	5.20945336562895	3.8073549220576037	2.807354922057604	4.643856189774724	5.169925001442312	3.8073549220576037	0.3888888888888889	50.0	5.643856189774724	-1.3625700793847084
NP_203524	14	12	13	13	12	13	14.0	13.0	3.8073549220576037	3.5849625007211565	3.700439718141092	3.700439718141092	3.5849625007211565	3.700439718141092	3.8073549220576037	3.700439718141092	0.9285714285714286	27.0	4.754887502163469	-0.10691520391651191
NP_203526	1	0	1	3	6	4	1.0	3.0	0.0	-inf	0.0	1.5849625007211563	2.584962500721156	2.0	0.0	1.5849625007211563	3.0	4.0	2.0	1.5849625007211563
NP_258412	59	54	56	62	63	71	59.0	62.0	5.882643049361842	5.754887502163469	5.807354922057605	5.954196310386876	5.977279923499917	6.149747119504682	5.882643049361842	5.954196310386876	1.0508474576271187	121.0	6.9188632372745955	0.07155326102503407
NP_277031	2	0	2	3	14	7	2.0	3.0	1.0	-inf	1.0	1.5849625007211563	3.8073549220576037	2.807354922057604	1.0	1.5849625007211563	1.5	5.0	2.321928094887362	0.5849625007211562
NP_277033	2	0	2	3	14	7	2.0	3.0	1.0	-inf	1.0	1.5849625007211563	3.8073549220576037	2.807354922057604	1.0	1.5849625007211563	1.5	5.0	2.321928094887362	0.5849625007211562
NP_277035	2	0	2	3	14	7	2.0	3.0	1.0	-inf	1.0	1.5849625007211563	3.8073549220576037	2.807354922057604	1.0	1.5849625007211563	1.5	5.0	2.321928094887362	0.5849625007211562
NP_277040	2	4	1	0	0	0	2.0	0.0	1.0	2.0	0.0	-inf	-inf	-inf	1.0		0.0009765625	2.0	1.0	-10.0
NP_291028	7	19	8	0	1	0	7.0	0.0	2.807354922057604	4.247927513443585	3.0	-inf	0.0	-inf	2.807354922057604		0.0009765625	7.0	2.807354922057604	-10.0
NP_378669	169	154	88	164	218	221	169.0	164.0	7.400879436282184	7.266786540694902	6.459431618637298	7.357552004618085	7.768184324776926	7.787902559391432	7.400879436282184	7.357552004618085	0.9704142011834319	333.0	8.379378367071263	-0.04332743166410069
NP_426359	4	4	4	3	5	5	4.0	3.0	2.0	2.0	2.0	1.5849625007211563	2.321928094887362	2.321928094887362	2.0	1.5849625007211563	0.75	7.0	2.807354922057604	-0.4150374992788438
NP_443069	10	15	7	0	0	1	10.0	0.0	3.3219280948873626	3.9068905956085187	2.807354922057604	-inf	-inf	0.0	3.3219280948873626		0.0009765625	10.0	3.3219280948873626	-10.0
NP_443077	19	25	17	17	21	15	19.0	17.0	4.247927513443585	4.643856189774724	4.08746284125034	4.08746284125034	4.392317422778761	3.9068905956085187	4.247927513443585	4.08746284125034	0.8947368421052632	36.0	5.169925001442312	-0.1604646721932461
NP_443082	26	35	28	16	13	24	26.0	16.0	4.700439718141093	5.129283016944966	4.807354922057604	4.0	3.700439718141092	4.584962500721157	4.700439718141093	4.0	0.6153846153846154	42.0	5.392317422778761	-0.7004397181410922
NP_443096	31	21	29	8	7	6	31.0	8.0	4.954196310386876	4.392317422778761	4.857980995127573	3.0	2.807354922057604	2.584962500721156	4.954196310386876	3.0	0.25806451612903225	39.0	5.285402218862249	-1.9541963103868754
NP_443109	4	8	2	0	0	0	4.0	0.0	2.0	3.0	1.0	-inf	-inf	-inf	2.0		0.0009765625	4.0	2.0	-10.0
NP_443118	0	0	0	14	5	13	0.0	14.0	-inf	-inf	-inf	3.8073549220576037	2.321928094887362	3.700439718141092		3.8073549220576037	1024.0	14.0	3.8073549220576037	10.0
NP_443197	6	5	4	4	2	7	6.0	4.0	2.584962500721156	2.321928094887362	2.0	2.0	1.0	2.807354922057604	2.584962500721156	2.0	0.6666666666666666	10.0	3.3219280948873626	-0.5849625007211563
NP_443731	6	7	7	3	4	3	6.0	3.0	2.584962500721156	2.807354922057604	2.807354922057604	1.5849625007211563	2.0	1.5849625007211563	2.584962500721156	1.5849625007211563	0.5	9.0	3.1699250014423126	-1.0
NP_444252	2	1	4	4	5	5	2.0	4.0	1.0	0.0	2.0	2.0	2.321928094887362	2.321928094887362	1.0	2.0	2.0	6.0	2.584962500721156	1.0
NP_444253	4	1	3	5	4	9	4.0	5.0	2.0	0.0	1.5849625007211563	2.321928094887362	2.0	3.1699250014423126	2.0	2.321928094887362	1.25	9.0	3.1699250014423126	0.32192809488736235
NP_444254	4	1	3	5	4	9	4.0	5.0	2.0	0.0	1.5849625007211563	2.321928094887362	2.0	3.1699250014423126	2.0	2.321928094887362	1.25	9.0	3.1699250014423126	0.32192809488736235
NP_444255	4	1	3	5	4	9	4.0	5.0	2.0	0.0	1.5849625007211563	2.321928094887362	2.0	3.1699250014423126	2.0	2.321928094887362	1.25	9.0	3.1699250014423126	0.32192809488736235
NP_444256	4	1	3	5	4	9	4.0	5.0	2.0	0.0	1.5849625007211563	2.321928094887362	2.0	3.1699250014423126	2.0	2.321928094887362	1.25	9.0	3.1699250014423126	0.32192809488736235
NP_444269	6	7	4	11	9	16	6.0	11.0	2.584962500721156	2.807354922057604	2.0	3.4594316186372978	3.1699250014423126	4.0	2.584962500721156	3.4594316186372978	1.8333333333333333	17.0	4.08746284125034	0.874469117916141
NP_444278	16	11	14	28	32	34	16.0	28.0	4.0	3.4594316186372978	3.8073549220576037	4.807354922057604	5.0	5.08746284125034	4.0	4.807354922057604	1.75	44.0	5.459431618637297	0.8073549220576041
NP_444283	11	15	18	8	6	10	11.0	8.0	3.4594316186372978	3.9068905956085187	4.169925001442312	3.0	2.584962500721156	3.3219280948873626	3.4594316186372978	3.0	0.7272727272727273	19.0	4.247927513443585	-0.45943161863729726
NP_444505	53	56	37	45	58	59	53.0	45.0	5.7279204545632	5.807354922057605	5.20945336562895	5.491853096329675	5.857980995127572	5.882643049361842	5.7279204545632	5.491853096329675	0.8490566037735849	98.0	6.614709844115209	-0.23606735823352443
NP_444513	14	12	16	15	19	9	14.0	15.0	3.8073549220576037	3.5849625007211565	4.0	3.9068905956085187	4.247927513443585	3.1699250014423126	3.8073549220576037	3.9068905956085187	1.0714285714285714	29.0	4.857980995127573	0.09953567355091437
NP_446464	3	2	5	39	37	46	3.0	39.0	1.5849625007211563	1.0	2.321928094887362	5.285402218862249	5.20945336562895	5.523561956057013	1.5849625007211563	5.285402218862249	13.0	42.0	5.392317422778761	3.700439718141092
NP_463460	41	78	25	61	63	47	41.0	61.0	5.357552004618084	6.285402218862249	4.643856189774724	5.930737337562887	5.977279923499917	5.554588851677638	5.357552004618084	5.930737337562887	1.4878048780487805	102.0	6.672425341971495	0.5731853329448027
NP_473363	6	16	6	7	5	8	6.0	7.0	2.584962500721156	4.0	2.584962500721156	2.807354922057604	2.321928094887362	3.0	2.584962500721156	2.807354922057604	1.1666666666666667	13.0	3.700439718141092	0.22239242133644802
NP_473367	3	2	1	0	0	0	3.0	0.0	1.5849625007211563	1.0	0.0	-inf	-inf	-inf	1.5849625007211563		0.0009765625	3.0	1.5849625007211563	-10.0
NP_476516	2	8	11	1	1	0	2.0	1.0	1.0	3.0	3.4594316186372978	0.0	0.0	-inf	1.0	0.0	0.5	3.0	1.5849625007211563	-1.0
NP_476528	43	41	31	48	38	48	43.0	48.0	5.426264754702098	5.357552004618084	4.954196310386876	5.584962500721157	5.247927513443585	5.584962500721157	5.426264754702098	5.584962500721157	1.1162790697674418	91.0	6.507794640198696	0.15869774601905823
NP_477511	2	5	3	0	0	0	2.0	0.0	1.0	2.321928094887362	1.5849625007211563	-inf	-inf	-inf	1.0		0.0009765625	2.0	1.0	-10.0
NP_477517	0	4	4	10	5	4	0.0	10.0	-inf	2.0	2.0	3.3219280948873626	2.321928094887362	2.0		3.3219280948873626	1024.0	10.0	3.3219280948873626	10.0
NP_478061	0	0	0	6	6	7	0.0	6.0	-inf	-inf	-inf	2.584962500721156	2.584962500721156	2.807354922057604		2.584962500721156	1024.0	6.0	2.584962500721156	10.0
NP_490647	14	26	13	0	1	3	14.0	0.0	3.8073549220576037	4.700439718141093	3.700439718141092	-inf	0.0	1.5849625007211563	3.8073549220576037		0.0009765625	14.0	3.8073549220576037	-10.0
NP_510965	17	23	19	11	20	26	17.0	11.0	4.08746284125034	4.523561956057013	4.247927513443585	3.4594316186372978	4.321928094887363	4.700439718141093	4.08746284125034	3.4594316186372978	0.6470588235294118	28.0	4.807354922057604	-0.6280312226130421
NP_524144	2	0	1	94	107	95	2.0	94.0	1.0	-inf	0.0	6.554588851677638	6.7414669864011465	6.569855608330948	1.0	6.554588851677638	47.0	96.0	6.584962500721156	5.554588851677638
NP_524146	2	0	1	85	95	81	2.0	85.0	1.0	-inf	0.0	6.409390936137703	6.569855608330948	6.339850002884625	1.0	6.409390936137703	42.5	87.0	6.442943495848729	5.409390936137702
NP_524147	231	194	167	366	376	331	231.0	366.0	7.851749041416057	7.599912842187128	7.383704292474053	8.515699838284043	8.554588851677638	8.370687406807217	7.851749041416057	8.515699838284043	1.5844155844155845	597.0	9.221587121264806	0.663950796867985
NP_524558	10	10	9	2	1	3	10.0	2.0	3.3219280948873626	3.3219280948873626	3.1699250014423126	1.0	0.0	1.5849625007211563	3.3219280948873626	1.0	0.2	12.0	3.5849625007211565	-2.321928094887362
NP_525127	38	35	28	75	51	45	38.0	75.0	5.247927513443585	5.129283016944966	4.807354922057604	6.22881869049588	5.672425341971496	5.491853096329675	5.247927513443585	6.22881869049588	1.9736842105263157	113.0	6.820178962415189	0.9808911770522952
NP_536316	5	3	1	15	20	17	5.0	15.0	2.321928094887362	1.5849625007211563	0.0	3.9068905956085187	4.321928094887363	4.08746284125034	2.321928094887362	3.9068905956085187	3.0	20.0	4.321928094887363	1.5849625007211563
NP_536355	0	0	0	28	32	26	0.0	28.0	-inf	-inf	-inf	4.807354922057604	5.0	4.700439718141093		4.807354922057604	1024.0	28.0	4.807354922057604	10.0
NP_542160	93	79	65	66	127	118	93.0	66.0	6.539158811108032	6.303780748177103	6.022367813028454	6.044394119358453	6.988684686772166	6.882643049361842	6.539158811108032	6.044394119358453	0.7096774193548387	159.0	7.312882955284356	-0.4947646917495779
NP_542163	13	12	12	9	8	8	13.0	9.0	3.700439718141092	3.5849625007211565	3.5849625007211565	3.1699250014423126	3.0	3.0	3.700439718141092	3.1699250014423126	0.6923076923076923	22.0	4.459431618637297	-0.5305147166987799
NP_542193	4	5	4	12	12	15	4.0	12.0	2.0	2.321928094887362	2.0	3.5849625007211565	3.5849625007211565	3.9068905956085187	2.0	3.5849625007211565	3.0	16.0	4.0	1.5849625007211563
NP_542376	0	0	0	1	2	1	0.0	1.0	-inf	-inf	-inf	0.0	1.0	0.0		0.0	1024.0	1.0	0.0	10.0
NP_542382	8	5	7	5	5	4	8.0	5.0	3.0	2.321928094887362	2.807354922057604	2.321928094887362	2.321928094887362	2.0	3.0	2.321928094887362	0.625	13.0	3.700439718141092	-0.6780719051126377
NP_542387	1	2	2	6	5	8	1.0	6.0	0.0	1.0	1.0	2.584962500721156	2.321928094887362	3.0	0.0	2.584962500721156	6.0	7.0	2.807354922057604	2.584962500721156
NP_542390	0	1	1	15	19	13	0.0	15.0	-inf	0.0	0.0	3.9068905956085187	4.247927513443585	3.700439718141092		3.9068905956085187	1024.0	15.0	3.9068905956085187	10.0
NP_542395	0	0	0	8	6	7	0.0	8.0	-inf	-inf	-inf	3.0	2.584962500721156	2.807354922057604		3.0	1024.0	8.0	3.0	10.0
NP_542408	23	35	12	33	31	36	23.0	33.0	4.523561956057013	5.129283016944966	3.5849625007211565	5.044394119358453	4.954196310386876	5.169925001442312	4.523561956057013	5.044394119358453	1.434782608695652	56.0	5.807354922057605	0.5208321633014406
NP_542763	0	5	6	25	12	16	0.0	25.0	-inf	2.321928094887362	2.584962500721156	4.643856189774724	3.5849625007211565	4.0		4.643856189774724	1024.0	25.0	4.643856189774724	10.0
NP_543010	6	16	6	9	13	18	6.0	9.0	2.584962500721156	4.0	2.584962500721156	3.1699250014423126	3.700439718141092	4.169925001442312	2.584962500721156	3.1699250014423126	1.5	15.0	3.9068905956085187	0.5849625007211562
NP_543011	8	2	8	3	3	5	8.0	3.0	3.0	1.0	3.0	1.5849625007211563	1.5849625007211563	2.321928094887362	3.0	1.5849625007211563	0.375	11.0	3.4594316186372978	-1.4150374992788437
NP_543012	7	16	10	7	5	9	7.0	7.0	2.807354922057604	4.0	3.3219280948873626	2.807354922057604	2.321928094887362	3.1699250014423126	2.807354922057604	2.807354922057604	1.0	14.0	3.8073549220576037	0.0
NP_543157	6	3	10	5	6	1	6.0	5.0	2.584962500721156	1.5849625007211563	3.3219280948873626	2.321928094887362	2.584962500721156	0.0	2.584962500721156	2.321928094887362	0.8333333333333334	11.0	3.4594316186372978	-0.2630344058337938
NP_569057	2	1	3	2	0	4	2.0	2.0	1.0	0.0	1.5849625007211563	1.0	-inf	2.0	1.0	1.0	1.0	4.0	2.0	0.0
NP_569712	2	1	1	2	2	1	2.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	4.0	2.0	0.0
NP_570710	10	11	6	9	12	7	10.0	9.0	3.3219280948873626	3.4594316186372978	2.584962500721156	3.1699250014423126	3.5849625007211565	2.807354922057604	3.3219280948873626	3.1699250014423126	0.9	19.0	4.247927513443585	-0.15200309344504997
NP_570721	6	12	0	5	4	6	6.0	5.0	2.584962500721156	3.5849625007211565	-inf	2.321928094887362	2.0	2.584962500721156	2.584962500721156	2.321928094887362	0.8333333333333334	11.0	3.4594316186372978	-0.2630344058337938
NP_570844	0	0	0	1	1	2	0.0	1.0	-inf	-inf	-inf	0.0	0.0	1.0		0.0	1024.0	1.0	0.0	10.0
NP_570845	0	0	0	1	1	2	0.0	1.0	-inf	-inf	-inf	0.0	0.0	1.0		0.0	1024.0	1.0	0.0	10.0
NP_570846	0	0	0	1	1	2	0.0	1.0	-inf	-inf	-inf	0.0	0.0	1.0		0.0	1024.0	1.0	0.0	10.0
NP_570847	0	0	0	1	1	2	0.0	1.0	-inf	-inf	-inf	0.0	0.0	1.0		0.0	1024.0	1.0	0.0	10.0
NP_570848	0	0	0	1	1	2	0.0	1.0	-inf	-inf	-inf	0.0	0.0	1.0		0.0	1024.0	1.0	0.0	10.0
NP_570849	0	0	0	1	1	2	0.0	1.0	-inf	-inf	-inf	0.0	0.0	1.0		0.0	1024.0	1.0	0.0	10.0
